id,city,country,region,latitude,longitude,short_description,annual_avg_c,warmest_monthly_avg_c,coldest_monthly_avg_c,seasonal_range_c,climate_profile,seasonal_variation,warm_months_tag,cool_months_tag,cold_months_tag,budget_level,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,experience_tags,weather_text,final_document
8a08d8b4-53f9-4662-a275-cf3d38a4bccc,Vilamoura,Portugal,europe,37.0759505,-8.1165401,"Sun-drenched marina views, vibrant nightlife, and golden beaches create a lively yet relaxed atmosphere perfect for unwinding and enjoying coastal charm.",18.5,24.7,12.8,11.9,generally mild to warm climate,moderate seasonal variation,"June, July, August, September","January, February, March, December",,Mid-range,3,3,4,5,4,4,4,3,3,"nature, beaches, nightlife, cuisine, wellness","This destination has a generally mild to warm climate with moderate seasonal variation. The annual average temperature is 18.5°C, with monthly averages ranging from 12.8°C to 24.7°C. January is cool with an average temperature of 12.8°C, highs around 16.6°C and lows around 9.2°C February is cool with an average temperature of 13.7°C, highs around 17.4°C and lows around 10.4°C March is cool with an average temperature of 14.6°C, highs around 18.3°C and lows around 11.2°C April is mild with an average temperature of 16.8°C, highs around 20.5°C and lows around 13.4°C May is mild with an average temperature of 19.8°C, highs around 24.1°C and lows around 16.0°C June is warm with an average temperature of 22.0°C, highs around 26.2°C and lows around 18.4°C July is warm with an average temperature of 24.4°C, highs around 29.0°C and lows around 20.5°C August is warm with an average temperature of 24.7°C, highs around 29.3°C and lows around 20.8°C September is warm with an average temperature of 22.4°C, highs around 26.1°C and lows around 19.0°C October is mild with an average temperature of 20.0°C, highs around 23.4°C and lows around 17.0°C November is mild with an average temperature of 16.2°C, highs around 19.7°C and lows around 12.9°C December is cool with an average temperature of 14.2°C, highs around 17.7°C and lows around 11.1°C","Vilamoura is a travel destination in Portugal. It is located in the europe region. Sun-drenched marina views, vibrant nightlife, and golden beaches create a lively yet relaxed atmosphere perfect for unwinding and enjoying coastal charm. It is especially associated with nature, beaches, nightlife, cuisine, wellness. This destination has a generally mild to warm climate with moderate seasonal variation. The annual average temperature is 18.5°C, with monthly averages ranging from 12.8°C to 24.7°C. January is cool with an average temperature of 12.8°C, highs around 16.6°C and lows around 9.2°C February is cool with an average temperature of 13.7°C, highs around 17.4°C and lows around 10.4°C March is cool with an average temperature of 14.6°C, highs around 18.3°C and lows around 11.2°C April is mild with an average temperature of 16.8°C, highs around 20.5°C and lows around 13.4°C May is mild with an average temperature of 19.8°C, highs around 24.1°C and lows around 16.0°C June is warm with an average temperature of 22.0°C, highs around 26.2°C and lows around 18.4°C July is warm with an average temperature of 24.4°C, highs around 29.0°C and lows around 20.5°C August is warm with an average temperature of 24.7°C, highs around 29.3°C and lows around 20.8°C September is warm with an average temperature of 22.4°C, highs around 26.1°C and lows around 19.0°C October is mild with an average temperature of 20.0°C, highs around 23.4°C and lows around 17.0°C November is mild with an average temperature of 16.2°C, highs around 19.7°C and lows around 12.9°C December is cool with an average temperature of 14.2°C, highs around 17.7°C and lows around 11.1°C"
1c6eef16-2336-40a1-831c-7f079f7f8699,Cologne,Germany,europe,50.938361,6.959974,"Charming cobblestone streets, the majestic cathedral, and lively beer halls create a welcoming atmosphere filled with history and vibrant local culture.",12.3,20.4,4.2,16.2,cool to mild climate,moderate seasonal variation,,"April, October","January, February, March, November, December",Mid-range,4,2,3,1,4,4,3,4,2,"culture, nightlife, cuisine, urban","This destination has a cool to mild climate with moderate seasonal variation. The annual average temperature is 12.3°C, with monthly averages ranging from 4.2°C to 20.4°C. January is very cold with an average temperature of 4.2°C, highs around 6.6°C and lows around 1.8°C February is very cold with an average temperature of 5.6°C, highs around 9.0°C and lows around 2.4°C March is very cold with an average temperature of 7.9°C, highs around 12.3°C and lows around 3.9°C April is cool with an average temperature of 11.0°C, highs around 16.1°C and lows around 5.8°C May is mild with an average temperature of 15.2°C, highs around 20.6°C and lows around 9.9°C June is mild with an average temperature of 19.5°C, highs around 24.8°C and lows around 14.2°C July is mild with an average temperature of 20.4°C, highs around 25.8°C and lows around 15.3°C August is mild with an average temperature of 20.4°C, highs around 25.9°C and lows around 15.5°C September is mild with an average temperature of 16.5°C, highs around 21.9°C and lows around 11.9°C October is cool with an average temperature of 12.5°C, highs around 16.4°C and lows around 9.1°C November is very cold with an average temperature of 7.9°C, highs around 10.8°C and lows around 5.1°C December is very cold with an average temperature of 6.0°C, highs around 8.3°C and lows around 3.5°C","Cologne is a travel destination in Germany. It is located in the europe region. Charming cobblestone streets, the majestic cathedral, and lively beer halls create a welcoming atmosphere filled with history and vibrant local culture. It is especially associated with culture, nightlife, cuisine, urban. This destination has a cool to mild climate with moderate seasonal variation. The annual average temperature is 12.3°C, with monthly averages ranging from 4.2°C to 20.4°C. January is very cold with an average temperature of 4.2°C, highs around 6.6°C and lows around 1.8°C February is very cold with an average temperature of 5.6°C, highs around 9.0°C and lows around 2.4°C March is very cold with an average temperature of 7.9°C, highs around 12.3°C and lows around 3.9°C April is cool with an average temperature of 11.0°C, highs around 16.1°C and lows around 5.8°C May is mild with an average temperature of 15.2°C, highs around 20.6°C and lows around 9.9°C June is mild with an average temperature of 19.5°C, highs around 24.8°C and lows around 14.2°C July is mild with an average temperature of 20.4°C, highs around 25.8°C and lows around 15.3°C August is mild with an average temperature of 20.4°C, highs around 25.9°C and lows around 15.5°C September is mild with an average temperature of 16.5°C, highs around 21.9°C and lows around 11.9°C October is cool with an average temperature of 12.5°C, highs around 16.4°C and lows around 9.1°C November is very cold with an average temperature of 7.9°C, highs around 10.8°C and lows around 5.1°C December is very cold with an average temperature of 6.0°C, highs around 8.3°C and lows around 3.5°C"
b4e07312-dd97-45dd-9ed0-53654f6e5056,Pisa,Italy,europe,43.4714722,10.6797912,"Charming narrow streets open up to sunlit squares, with the aroma of fresh pasta and the sound of church bells filling the air.",15.3,25.6,6.3,19.3,cool to mild climate,strong seasonal variation,"June, July, August","March, April, November","January, February, December",Mid-range,4,2,3,2,3,4,3,3,2,"culture, cuisine","This destination has a cool to mild climate with strong seasonal variation. The annual average temperature is 15.3°C, with monthly averages ranging from 6.3°C to 25.6°C. January is very cold with an average temperature of 6.3°C, highs around 9.2°C and lows around 2.4°C February is very cold with an average temperature of 7.8°C, highs around 12.7°C and lows around 3.5°C March is cool with an average temperature of 10.4°C, highs around 16.0°C and lows around 4.7°C April is cool with an average temperature of 13.0°C, highs around 18.2°C and lows around 7.6°C May is mild with an average temperature of 17.1°C, highs around 22.1°C and lows around 12.3°C June is warm with an average temperature of 22.6°C, highs around 28.2°C and lows around 17.7°C July is warm with an average temperature of 25.6°C, highs around 31.6°C and lows around 20.3°C August is warm with an average temperature of 25.5°C, highs around 31.6°C and lows around 20.7°C September is mild with an average temperature of 20.8°C, highs around 26.5°C and lows around 16.2°C October is mild with an average temperature of 15.9°C, highs around 20.8°C and lows around 12.2°C November is cool with an average temperature of 11.0°C, highs around 14.4°C and lows around 7.9°C December is very cold with an average temperature of 7.2°C, highs around 10.1°C and lows around 4.1°C","Pisa is a travel destination in Italy. It is located in the europe region. Charming narrow streets open up to sunlit squares, with the aroma of fresh pasta and the sound of church bells filling the air. It is especially associated with culture, cuisine. This destination has a cool to mild climate with strong seasonal variation. The annual average temperature is 15.3°C, with monthly averages ranging from 6.3°C to 25.6°C. January is very cold with an average temperature of 6.3°C, highs around 9.2°C and lows around 2.4°C February is very cold with an average temperature of 7.8°C, highs around 12.7°C and lows around 3.5°C March is cool with an average temperature of 10.4°C, highs around 16.0°C and lows around 4.7°C April is cool with an average temperature of 13.0°C, highs around 18.2°C and lows around 7.6°C May is mild with an average temperature of 17.1°C, highs around 22.1°C and lows around 12.3°C June is warm with an average temperature of 22.6°C, highs around 28.2°C and lows around 17.7°C July is warm with an average temperature of 25.6°C, highs around 31.6°C and lows around 20.3°C August is warm with an average temperature of 25.5°C, highs around 31.6°C and lows around 20.7°C September is mild with an average temperature of 20.8°C, highs around 26.5°C and lows around 16.2°C October is mild with an average temperature of 15.9°C, highs around 20.8°C and lows around 12.2°C November is cool with an average temperature of 11.0°C, highs around 14.4°C and lows around 7.9°C December is very cold with an average temperature of 7.2°C, highs around 10.1°C and lows around 4.1°C"
eddbf22e-af63-4a95-a7ff-3dd8545f9e2e,Kandy,Sri Lanka,asia,7.2931208,80.6350358,"Lush hills, serene lakes, and the scent of temple incense create a tranquil atmosphere that's both spiritually uplifting and visually stunning.",27.5,28.8,26.4,2.4,consistently warm to hot climate,little seasonal variation,"January, February, March, April, May, June",,,Budget,5,3,4,1,2,4,3,3,3,"culture, nature, cuisine","This destination has a consistently warm to hot climate with little seasonal variation. The annual average temperature is 27.5°C, with monthly averages ranging from 26.4°C to 28.8°C. January is warm with an average temperature of 26.6°C, highs around 31.3°C and lows around 21.8°C February is warm with an average temperature of 27.2°C, highs around 33.2°C and lows around 21.9°C March is hot with an average temperature of 28.7°C, highs around 34.8°C and lows around 23.0°C April is hot with an average temperature of 28.8°C, highs around 34.2°C and lows around 23.9°C May is hot with an average temperature of 28.4°C, highs around 32.6°C and lows around 24.7°C June is hot with an average temperature of 28.1°C, highs around 31.6°C and lows around 24.9°C July is warm with an average temperature of 27.8°C, highs around 31.4°C and lows around 24.6°C August is warm with an average temperature of 27.9°C, highs around 31.8°C and lows around 24.5°C September is warm with an average temperature of 27.2°C, highs around 30.9°C and lows around 24.0°C October is warm with an average temperature of 26.9°C, highs around 31.0°C and lows around 23.5°C November is warm with an average temperature of 26.6°C, highs around 31.1°C and lows around 22.8°C December is warm with an average temperature of 26.4°C, highs around 30.8°C and lows around 22.6°C","Kandy is a travel destination in Sri Lanka. It is located in the asia region. Lush hills, serene lakes, and the scent of temple incense create a tranquil atmosphere that's both spiritually uplifting and visually stunning. It is especially associated with culture, nature, cuisine. This destination has a consistently warm to hot climate with little seasonal variation. The annual average temperature is 27.5°C, with monthly averages ranging from 26.4°C to 28.8°C. January is warm with an average temperature of 26.6°C, highs around 31.3°C and lows around 21.8°C February is warm with an average temperature of 27.2°C, highs around 33.2°C and lows around 21.9°C March is hot with an average temperature of 28.7°C, highs around 34.8°C and lows around 23.0°C April is hot with an average temperature of 28.8°C, highs around 34.2°C and lows around 23.9°C May is hot with an average temperature of 28.4°C, highs around 32.6°C and lows around 24.7°C June is hot with an average temperature of 28.1°C, highs around 31.6°C and lows around 24.9°C July is warm with an average temperature of 27.8°C, highs around 31.4°C and lows around 24.6°C August is warm with an average temperature of 27.9°C, highs around 31.8°C and lows around 24.5°C September is warm with an average temperature of 27.2°C, highs around 30.9°C and lows around 24.0°C October is warm with an average temperature of 26.9°C, highs around 31.0°C and lows around 23.5°C November is warm with an average temperature of 26.6°C, highs around 31.1°C and lows around 22.8°C December is warm with an average temperature of 26.4°C, highs around 30.8°C and lows around 22.6°C"
cc8ddc39-c410-4a92-aefc-09cfee5dbc79,Yangon,Myanmar,asia,16.7967129,96.1609916,"Bustling streets filled with vibrant markets, golden pagodas glistening in the sun, and the warm smiles of locals create a welcoming energy.",27.9,31.0,25.5,5.5,consistently warm to hot climate,little seasonal variation,"January, February, March, April, May, June",,,Budget,4,3,3,1,2,4,3,3,2,"culture, cuisine","This destination has a consistently warm to hot climate with little seasonal variation. The annual average temperature is 27.9°C, with monthly averages ranging from 25.5°C to 31.0°C. January is warm with an average temperature of 25.5°C, highs around 32.8°C and lows around 17.9°C February is warm with an average temperature of 27.0°C, highs around 35.1°C and lows around 18.5°C March is hot with an average temperature of 29.4°C, highs around 37.2°C and lows around 21.9°C April is hot with an average temperature of 31.0°C, highs around 38.4°C and lows around 24.3°C May is hot with an average temperature of 30.1°C, highs around 36.2°C and lows around 25.3°C June is warm with an average temperature of 27.6°C, highs around 32.0°C and lows around 23.8°C July is warm with an average temperature of 27.1°C, highs around 31.4°C and lows around 23.8°C August is warm with an average temperature of 27.2°C, highs around 31.3°C and lows around 23.5°C September is warm with an average temperature of 27.6°C, highs around 31.8°C and lows around 23.7°C October is hot with an average temperature of 28.0°C, highs around 32.8°C and lows around 23.4°C November is hot with an average temperature of 28.2°C, highs around 33.6°C and lows around 22.4°C December is warm with an average temperature of 26.6°C, highs around 33.2°C and lows around 19.6°C","Yangon is a travel destination in Myanmar. It is located in the asia region. Bustling streets filled with vibrant markets, golden pagodas glistening in the sun, and the warm smiles of locals create a welcoming energy. It is especially associated with culture, cuisine. This destination has a consistently warm to hot climate with little seasonal variation. The annual average temperature is 27.9°C, with monthly averages ranging from 25.5°C to 31.0°C. January is warm with an average temperature of 25.5°C, highs around 32.8°C and lows around 17.9°C February is warm with an average temperature of 27.0°C, highs around 35.1°C and lows around 18.5°C March is hot with an average temperature of 29.4°C, highs around 37.2°C and lows around 21.9°C April is hot with an average temperature of 31.0°C, highs around 38.4°C and lows around 24.3°C May is hot with an average temperature of 30.1°C, highs around 36.2°C and lows around 25.3°C June is warm with an average temperature of 27.6°C, highs around 32.0°C and lows around 23.8°C July is warm with an average temperature of 27.1°C, highs around 31.4°C and lows around 23.8°C August is warm with an average temperature of 27.2°C, highs around 31.3°C and lows around 23.5°C September is warm with an average temperature of 27.6°C, highs around 31.8°C and lows around 23.7°C October is hot with an average temperature of 28.0°C, highs around 32.8°C and lows around 23.4°C November is hot with an average temperature of 28.2°C, highs around 33.6°C and lows around 22.4°C December is warm with an average temperature of 26.6°C, highs around 33.2°C and lows around 19.6°C"
15583c28-1e8a-46d5-b4c2-342b99cdb091,Lima,Peru,south_america,-12.0621065,-77.0365256,"A lively blend of colonial charm and vibrant modernity, with bustling markets, ocean views, and the tantalizing aroma of street food.",19.9,24.0,16.8,7.2,generally mild to warm climate,little seasonal variation,"January, February, March",,,Mid-range,5,3,3,2,4,5,3,4,2,"culture, nightlife, cuisine, urban","This destination has a generally mild to warm climate with little seasonal variation. The annual average temperature is 19.9°C, with monthly averages ranging from 16.8°C to 24.0°C. January is warm with an average temperature of 22.9°C, highs around 26.2°C and lows around 20.6°C February is warm with an average temperature of 24.0°C, highs around 27.3°C and lows around 21.6°C March is warm with an average temperature of 23.4°C, highs around 27.3°C and lows around 21.2°C April is mild with an average temperature of 21.6°C, highs around 24.2°C and lows around 19.4°C May is mild with an average temperature of 19.4°C, highs around 22.1°C and lows around 17.5°C June is mild with an average temperature of 18.2°C, highs around 20.0°C and lows around 16.9°C July is mild with an average temperature of 17.3°C, highs around 19.2°C and lows around 16.0°C August is mild with an average temperature of 16.8°C, highs around 19.0°C and lows around 15.6°C September is mild with an average temperature of 16.9°C, highs around 19.5°C and lows around 15.4°C October is mild with an average temperature of 17.7°C, highs around 20.1°C and lows around 16.1°C November is mild with an average temperature of 19.2°C, highs around 21.9°C and lows around 17.6°C December is mild with an average temperature of 21.0°C, highs around 23.8°C and lows around 18.9°C","Lima is a travel destination in Peru. It is located in the south_america region. A lively blend of colonial charm and vibrant modernity, with bustling markets, ocean views, and the tantalizing aroma of street food. It is especially associated with culture, nightlife, cuisine, urban. This destination has a generally mild to warm climate with little seasonal variation. The annual average temperature is 19.9°C, with monthly averages ranging from 16.8°C to 24.0°C. January is warm with an average temperature of 22.9°C, highs around 26.2°C and lows around 20.6°C February is warm with an average temperature of 24.0°C, highs around 27.3°C and lows around 21.6°C March is warm with an average temperature of 23.4°C, highs around 27.3°C and lows around 21.2°C April is mild with an average temperature of 21.6°C, highs around 24.2°C and lows around 19.4°C May is mild with an average temperature of 19.4°C, highs around 22.1°C and lows around 17.5°C June is mild with an average temperature of 18.2°C, highs around 20.0°C and lows around 16.9°C July is mild with an average temperature of 17.3°C, highs around 19.2°C and lows around 16.0°C August is mild with an average temperature of 16.8°C, highs around 19.0°C and lows around 15.6°C September is mild with an average temperature of 16.9°C, highs around 19.5°C and lows around 15.4°C October is mild with an average temperature of 17.7°C, highs around 20.1°C and lows around 16.1°C November is mild with an average temperature of 19.2°C, highs around 21.9°C and lows around 17.6°C December is mild with an average temperature of 21.0°C, highs around 23.8°C and lows around 18.9°C"
676ac4da-c47a-4027-bc2e-8794a836fcf6,Iguazu Falls,Argentina,south_america,-25.6925324,-54.4411144,The thunderous roar of cascading water and the lush embrace of the surrounding rainforest create an awe-inspiring natural spectacle.,21.8,26.0,16.7,9.3,generally mild to warm climate,moderate seasonal variation,"January, February, March, April, October, November",,,Mid-range,3,5,5,1,2,3,3,2,4,"adventure, nature, seclusion","This destination has a generally mild to warm climate with moderate seasonal variation. The annual average temperature is 21.8°C, with monthly averages ranging from 16.7°C to 26.0°C. January is warm with an average temperature of 26.0°C, highs around 33.0°C and lows around 21.3°C February is warm with an average temperature of 25.6°C, highs around 32.6°C and lows around 20.7°C March is warm with an average temperature of 24.4°C, highs around 31.3°C and lows around 20.0°C April is warm with an average temperature of 22.0°C, highs around 28.3°C and lows around 17.4°C May is mild with an average temperature of 18.2°C, highs around 24.2°C and lows around 13.7°C June is mild with an average temperature of 17.0°C, highs around 23.6°C and lows around 12.6°C July is mild with an average temperature of 16.7°C, highs around 24.0°C and lows around 11.6°C August is mild with an average temperature of 18.6°C, highs around 26.4°C and lows around 12.9°C September is mild with an average temperature of 21.4°C, highs around 28.7°C and lows around 15.4°C October is warm with an average temperature of 22.6°C, highs around 29.6°C and lows around 17.5°C November is warm with an average temperature of 24.0°C, highs around 30.8°C and lows around 18.5°C December is warm with an average temperature of 25.5°C, highs around 32.2°C and lows around 20.2°C","Iguazu Falls is a travel destination in Argentina. It is located in the south_america region. The thunderous roar of cascading water and the lush embrace of the surrounding rainforest create an awe-inspiring natural spectacle. It is especially associated with adventure, nature, seclusion. This destination has a generally mild to warm climate with moderate seasonal variation. The annual average temperature is 21.8°C, with monthly averages ranging from 16.7°C to 26.0°C. January is warm with an average temperature of 26.0°C, highs around 33.0°C and lows around 21.3°C February is warm with an average temperature of 25.6°C, highs around 32.6°C and lows around 20.7°C March is warm with an average temperature of 24.4°C, highs around 31.3°C and lows around 20.0°C April is warm with an average temperature of 22.0°C, highs around 28.3°C and lows around 17.4°C May is mild with an average temperature of 18.2°C, highs around 24.2°C and lows around 13.7°C June is mild with an average temperature of 17.0°C, highs around 23.6°C and lows around 12.6°C July is mild with an average temperature of 16.7°C, highs around 24.0°C and lows around 11.6°C August is mild with an average temperature of 18.6°C, highs around 26.4°C and lows around 12.9°C September is mild with an average temperature of 21.4°C, highs around 28.7°C and lows around 15.4°C October is warm with an average temperature of 22.6°C, highs around 29.6°C and lows around 17.5°C November is warm with an average temperature of 24.0°C, highs around 30.8°C and lows around 18.5°C December is warm with an average temperature of 25.5°C, highs around 32.2°C and lows around 20.2°C"
40236b15-2f9a-482a-8454-72ebd9dfed1b,Santa Marta,Colombia,south_america,11.2320944,-74.1950916,"Golden beaches meet lush mountains, creating a laid-back vibe where you can savor fresh seafood and vibrant sunsets by the sea.",29.4,30.2,28.7,1.5,consistently warm to hot climate,little seasonal variation,"January, February, March, April, May, June",,,Budget,4,4,5,4,3,4,3,3,4,"culture, adventure, nature, beaches, cuisine, seclusion","This destination has a consistently warm to hot climate with little seasonal variation. The annual average temperature is 29.4°C, with monthly averages ranging from 28.7°C to 30.2°C. January is hot with an average temperature of 28.7°C, highs around 34.0°C and lows around 23.0°C February is hot with an average temperature of 29.1°C, highs around 34.8°C and lows around 23.9°C March is hot with an average temperature of 29.5°C, highs around 34.8°C and lows around 24.7°C April is hot with an average temperature of 30.1°C, highs around 34.7°C and lows around 25.8°C May is hot with an average temperature of 30.2°C, highs around 34.3°C and lows around 26.3°C June is hot with an average temperature of 29.8°C, highs around 34.1°C and lows around 25.4°C July is hot with an average temperature of 29.6°C, highs around 34.2°C and lows around 25.2°C August is hot with an average temperature of 29.4°C, highs around 34.2°C and lows around 25.0°C September is hot with an average temperature of 29.3°C, highs around 34.4°C and lows around 24.8°C October is hot with an average temperature of 28.9°C, highs around 33.8°C and lows around 24.4°C November is hot with an average temperature of 28.7°C, highs around 33.3°C and lows around 24.3°C December is hot with an average temperature of 29.0°C, highs around 33.7°C and lows around 23.4°C","Santa Marta is a travel destination in Colombia. It is located in the south_america region. Golden beaches meet lush mountains, creating a laid-back vibe where you can savor fresh seafood and vibrant sunsets by the sea. It is especially associated with culture, adventure, nature, beaches, cuisine, seclusion. This destination has a consistently warm to hot climate with little seasonal variation. The annual average temperature is 29.4°C, with monthly averages ranging from 28.7°C to 30.2°C. January is hot with an average temperature of 28.7°C, highs around 34.0°C and lows around 23.0°C February is hot with an average temperature of 29.1°C, highs around 34.8°C and lows around 23.9°C March is hot with an average temperature of 29.5°C, highs around 34.8°C and lows around 24.7°C April is hot with an average temperature of 30.1°C, highs around 34.7°C and lows around 25.8°C May is hot with an average temperature of 30.2°C, highs around 34.3°C and lows around 26.3°C June is hot with an average temperature of 29.8°C, highs around 34.1°C and lows around 25.4°C July is hot with an average temperature of 29.6°C, highs around 34.2°C and lows around 25.2°C August is hot with an average temperature of 29.4°C, highs around 34.2°C and lows around 25.0°C September is hot with an average temperature of 29.3°C, highs around 34.4°C and lows around 24.8°C October is hot with an average temperature of 28.9°C, highs around 33.8°C and lows around 24.4°C November is hot with an average temperature of 28.7°C, highs around 33.3°C and lows around 24.3°C December is hot with an average temperature of 29.0°C, highs around 33.7°C and lows around 23.4°C"
61367a40-b3c0-49c2-8f41-7d0b15056f03,Cali,Colombia,south_america,3.4519988,-76.5325259,"Lively streets filled with salsa rhythms, vibrant street art, and the aroma of empanadas create an infectious energy that's hard to resist.",23.9,24.3,23.4,0.9,generally mild to warm climate,little seasonal variation,"January, February, March, April, May, June",,,Budget,4,3,3,2,5,4,3,3,2,"culture, nightlife, cuisine","This destination has a generally mild to warm climate with little seasonal variation. The annual average temperature is 23.9°C, with monthly averages ranging from 23.4°C to 24.3°C. January is warm with an average temperature of 23.9°C, highs around 30.9°C and lows around 19.1°C February is warm with an average temperature of 24.3°C, highs around 31.1°C and lows around 19.7°C March is warm with an average temperature of 23.9°C, highs around 30.3°C and lows around 19.6°C April is warm with an average temperature of 23.8°C, highs around 30.3°C and lows around 19.6°C May is warm with an average temperature of 23.7°C, highs around 30.3°C and lows around 19.8°C June is warm with an average temperature of 23.7°C, highs around 29.9°C and lows around 19.2°C July is warm with an average temperature of 24.1°C, highs around 30.8°C and lows around 18.9°C August is warm with an average temperature of 24.2°C, highs around 31.2°C and lows around 18.8°C September is warm with an average temperature of 24.3°C, highs around 31.5°C and lows around 18.9°C October is warm with an average temperature of 23.5°C, highs around 30.3°C and lows around 19.2°C November is warm with an average temperature of 23.4°C, highs around 29.7°C and lows around 19.4°C December is warm with an average temperature of 23.7°C, highs around 30.4°C and lows around 19.3°C","Cali is a travel destination in Colombia. It is located in the south_america region. Lively streets filled with salsa rhythms, vibrant street art, and the aroma of empanadas create an infectious energy that's hard to resist. It is especially associated with culture, nightlife, cuisine. This destination has a generally mild to warm climate with little seasonal variation. The annual average temperature is 23.9°C, with monthly averages ranging from 23.4°C to 24.3°C. January is warm with an average temperature of 23.9°C, highs around 30.9°C and lows around 19.1°C February is warm with an average temperature of 24.3°C, highs around 31.1°C and lows around 19.7°C March is warm with an average temperature of 23.9°C, highs around 30.3°C and lows around 19.6°C April is warm with an average temperature of 23.8°C, highs around 30.3°C and lows around 19.6°C May is warm with an average temperature of 23.7°C, highs around 30.3°C and lows around 19.8°C June is warm with an average temperature of 23.7°C, highs around 29.9°C and lows around 19.2°C July is warm with an average temperature of 24.1°C, highs around 30.8°C and lows around 18.9°C August is warm with an average temperature of 24.2°C, highs around 31.2°C and lows around 18.8°C September is warm with an average temperature of 24.3°C, highs around 31.5°C and lows around 18.9°C October is warm with an average temperature of 23.5°C, highs around 30.3°C and lows around 19.2°C November is warm with an average temperature of 23.4°C, highs around 29.7°C and lows around 19.4°C December is warm with an average temperature of 23.7°C, highs around 30.4°C and lows around 19.3°C"
2e1f1b6c-cf05-4393-b747-151592f27e7a,Cancun,Mexico,north_america,21.1527467,-86.8425761,"Powdery white sand beaches, turquoise waters, and lively nightlife create a vibrant atmosphere perfect for both relaxation and adventure.",26.6,28.8,23.7,5.1,consistently warm to hot climate,little seasonal variation,"January, February, March, April, May, June",,,Mid-range,3,4,3,5,5,4,4,3,2,"adventure, beaches, nightlife, cuisine, wellness","This destination has a consistently warm to hot climate with little seasonal variation. The annual average temperature is 26.6°C, with monthly averages ranging from 23.7°C to 28.8°C. January is warm with an average temperature of 23.7°C, highs around 27.3°C and lows around 20.2°C February is warm with an average temperature of 24.6°C, highs around 28.1°C and lows around 21.3°C March is warm with an average temperature of 25.9°C, highs around 29.6°C and lows around 22.4°C April is warm with an average temperature of 26.9°C, highs around 30.2°C and lows around 23.5°C May is hot with an average temperature of 28.0°C, highs around 31.4°C and lows around 24.7°C June is hot with an average temperature of 28.2°C, highs around 31.4°C and lows around 25.1°C July is hot with an average temperature of 28.8°C, highs around 32.0°C and lows around 25.4°C August is hot with an average temperature of 28.4°C, highs around 32.1°C and lows around 24.7°C September is warm with an average temperature of 27.8°C, highs around 31.5°C and lows around 24.3°C October is warm with an average temperature of 27.0°C, highs around 30.5°C and lows around 23.7°C November is warm with an average temperature of 25.3°C, highs around 29.0°C and lows around 22.0°C December is warm with an average temperature of 24.1°C, highs around 27.8°C and lows around 20.6°C","Cancun is a travel destination in Mexico. It is located in the north_america region. Powdery white sand beaches, turquoise waters, and lively nightlife create a vibrant atmosphere perfect for both relaxation and adventure. It is especially associated with adventure, beaches, nightlife, cuisine, wellness. This destination has a consistently warm to hot climate with little seasonal variation. The annual average temperature is 26.6°C, with monthly averages ranging from 23.7°C to 28.8°C. January is warm with an average temperature of 23.7°C, highs around 27.3°C and lows around 20.2°C February is warm with an average temperature of 24.6°C, highs around 28.1°C and lows around 21.3°C March is warm with an average temperature of 25.9°C, highs around 29.6°C and lows around 22.4°C April is warm with an average temperature of 26.9°C, highs around 30.2°C and lows around 23.5°C May is hot with an average temperature of 28.0°C, highs around 31.4°C and lows around 24.7°C June is hot with an average temperature of 28.2°C, highs around 31.4°C and lows around 25.1°C July is hot with an average temperature of 28.8°C, highs around 32.0°C and lows around 25.4°C August is hot with an average temperature of 28.4°C, highs around 32.1°C and lows around 24.7°C September is warm with an average temperature of 27.8°C, highs around 31.5°C and lows around 24.3°C October is warm with an average temperature of 27.0°C, highs around 30.5°C and lows around 23.7°C November is warm with an average temperature of 25.3°C, highs around 29.0°C and lows around 22.0°C December is warm with an average temperature of 24.1°C, highs around 27.8°C and lows around 20.6°C"
